distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,cadence,calories,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,left_right_balance,altitude,enhanced_altitude,ascent,descent,grade,year,month,day,hour,wind_speed,wind_direction
3635.28,8.165,3,50.5129957,-84.8055543,8.165,2023-05-26 22:13:04,,91.0,102.0,24.0,90.0,304.0,25.5,96.0,18.0,51.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3643.85,8.433,2,50.5130648,-84.8054713,8.433,2023-05-26 22:13:05,,92.0,102.0,23.5,90.5,289.0,25.0,98.0,18.0,56.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3652.61,8.548,2,50.5131331,-84.8053891,8.548,2023-05-26 22:13:06,,92.0,103.0,23.0,88.0,284.0,24.5,96.5,17.0,55.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3661.61,8.56,2,50.513205,-84.8052997,8.56,2023-05-26 22:13:07,,93.0,103.0,23.5,88.0,267.0,21.5,85.0,17.0,54.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3670.54,8.371,2,50.5132786,-84.8052165,8.371,2023-05-26 22:13:08,,93.0,103.0,23.0,86.5,252.0,18.5,72.5,17.0,53.0,-0.8000000000000114,-0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3678.94,8.109,2,50.5133465,-84.8051354,8.109,2023-05-26 22:13:09,,92.0,103.0,18.5,72.0,235.0,22.5,84.0,17.0,52.0,-0.8000000000000114,-0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3686.92,7.716,2,50.5134103,-84.8050621,7.716,2023-05-26 22:13:10,,90.0,104.0,19.5,71.0,190.0,20.0,73.5,17.0,52.0,-0.8000000000000114,-0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3695.23,8.107,2,50.5134794,-84.8049812,8.107,2023-05-26 22:13:11,,89.0,104.0,20.5,75.0,198.0,20.5,74.0,17.0,52.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3704.81,8.114,2,50.5135649,-84.8049078,8.114,2023-05-26 22:13:12,,89.0,104.0,22.5,80.5,222.0,21.5,78.0,17.0,51.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3712.88,8.162,2,50.5136287,-84.8048347,8.162,2023-05-26 22:13:13,,89.0,104.0,23.5,86.0,243.0,23.0,83.0,17.0,51.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3721.25,8.345,2,50.5136973,-84.8047517,8.345,2023-05-26 22:13:14,,90.0,105.0,24.5,89.0,274.0,24.5,89.5,17.0,52.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3729.81,8.508,2,50.5137649,-84.8046618,8.508,2023-05-26 22:13:15,,91.0,105.0,25.5,91.5,264.0,25.5,88.5,17.0,53.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3737.95,8.077,2,50.5138283,-84.8045808,8.077,2023-05-26 22:13:16,,91.0,105.0,22.0,81.0,243.0,24.5,88.5,17.0,53.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3746.17,8.004,2,50.5138918,-84.8045069,8.004,2023-05-26 22:13:17,,83.0,105.0,18.0,71.0,234.0,22.5,84.5,17.0,49.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3753.78,7.445,2,50.5139461,-84.804425,7.445,2023-05-26 22:13:18,,67.0,105.0,17.0,69.5,216.0,20.0,74.5,17.0,57.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3760.53,7.321,2,50.5139937,-84.8043456,7.321,2023-05-26 22:13:19,,51.0,105.0,22.0,82.0,198.0,14.5,59.5,17.0,76.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3768.97,7.627,2,50.5140542,-84.8042545,7.627,2023-05-26 22:13:20,,56.0,106.0,26.5,94.5,155.0,9.0,45.0,17.0,94.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3777.05,7.801,2,50.5141161,-84.8041713,7.801,2023-05-26 22:13:21,,84.0,106.0,28.5,98.0,227.0,12.5,54.5,17.0,61.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3785.25,7.973,2,50.5141892,-84.8041067,7.973,2023-05-26 22:13:22,,86.0,106.0,29.5,98.5,310.0,18.0,71.5,17.0,55.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3793.74,8.202,2,50.5142617,-84.8040339,8.202,2023-05-26 22:13:23,,87.0,107.0,30.5,99.0,344.0,23.5,88.0,17.0,55.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3801.73,8.035,2,50.5143296,-84.8039611,8.035,2023-05-26 22:13:24,,87.0,107.0,28.5,95.5,337.0,23.5,88.0,17.0,54.0,0.0,0.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3809.63,8.129,2,50.5143934,-84.8038886,8.129,2023-05-26 22:13:25,,88.0,107.0,24.0,90.5,309.0,26.0,92.5,17.0,53.0,0.0,0.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3817.72,8.162,2,50.5144618,-84.8038149,8.162,2023-05-26 22:13:26,,89.0,108.0,22.0,90.5,287.0,26.5,93.0,17.0,55.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3826.23,8.261,2,50.5145299,-84.8037332,8.261,2023-05-26 22:13:27,,89.0,108.0,24.0,94.5,273.0,24.5,90.5,17.0,56.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3834.73,8.528,2,50.5145985,-84.8036506,8.528,2023-05-26 22:13:28,,90.0,108.0,26.5,97.0,271.0,23.5,91.5,17.0,57.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3843.86,8.985,2,50.5146712,-84.80356,8.985,2023-05-26 22:13:29,,91.0,108.0,24.5,93.5,273.0,26.5,93.5,17.0,57.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3852.42,8.536,2,50.5147388,-84.8034789,8.536,2023-05-26 22:13:30,,92.0,109.0,23.0,87.0,265.0,27.0,94.0,17.0,57.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3860.83,8.42,2,50.5148072,-84.8033965,8.42,2023-05-26 22:13:31,,92.0,109.0,21.5,82.0,253.0,27.0,94.0,17.0,58.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3868.98,8.424,2,50.5148691,-84.8033171,8.424,2023-05-26 22:13:32,,91.0,109.0,20.5,80.0,247.0,27.5,94.5,17.0,56.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3877.7,8.4,2,50.5149387,-84.8032332,8.4,2023-05-26 22:13:33,,92.0,109.0,21.0,81.5,246.0,27.5,95.0,17.0,53.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3885.83,8.385,2,50.5150032,-84.8031507,8.385,2023-05-26 22:13:34,,92.0,110.0,21.0,83.0,241.0,27.0,95.5,17.0,52.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3894.42,8.469,2,50.5150715,-84.8030677,8.469,2023-05-26 22:13:35,,92.0,110.0,21.5,84.0,249.0,27.0,96.0,17.0,52.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3903.1,8.562,2,50.5151353,-84.8029776,8.562,2023-05-26 22:13:36,,93.0,110.0,21.5,85.5,265.0,27.0,96.0,17.0,52.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3911.56,8.554,2,50.5152031,-84.8028965,8.554,2023-05-26 22:13:37,,93.0,110.0,22.0,87.0,285.0,26.5,96.5,17.0,51.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3920.33,8.559,2,50.5152762,-84.8028136,8.559,2023-05-26 22:13:38,,93.0,111.0,22.0,88.5,290.0,26.5,97.0,17.0,51.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3928.78,8.519,2,50.5153403,-84.8027316,8.519,2023-05-26 22:13:39,,94.0,111.0,22.0,86.0,286.0,25.0,93.0,17.0,50.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3937.23,8.414,2,50.5154088,-84.8026498,8.414,2023-05-26 22:13:40,,93.0,111.0,22.0,83.0,273.0,24.0,89.0,17.0,50.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3945.87,8.499,2,50.5154816,-84.8025686,8.499,2023-05-26 22:13:41,,93.0,112.0,22.5,80.5,257.0,23.5,87.0,17.0,49.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3954.62,8.479,2,50.5155538,-84.8024944,8.479,2023-05-26 22:13:42,,93.0,112.0,23.5,77.5,250.0,23.5,87.0,17.0,49.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3962.78,8.254,2,50.5156169,-84.8024054,8.254,2023-05-26 22:13:43,,92.0,112.0,17.5,70.0,238.0,23.0,81.5,17.0,49.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3970.77,8.073,2,50.5156809,-84.8023316,8.073,2023-05-26 22:13:44,,91.0,112.0,18.0,71.5,231.0,24.0,84.0,17.0,50.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3978.7,8.159,2,50.5157446,-84.8022499,8.159,2023-05-26 22:13:45,,92.0,112.0,20.0,75.5,234.0,25.0,88.0,17.0,50.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3986.5,7.979,2,50.5158037,-84.8021776,7.979,2023-05-26 22:13:46,,92.0,113.0,22.0,79.5,244.0,26.0,92.5,17.0,50.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
3994.49,7.973,2,50.5158684,-84.8021034,7.973,2023-05-26 22:13:47,,92.0,113.0,24.0,83.5,277.0,27.0,96.5,17.0,50.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4002.67,8.143,2,50.5159366,-84.8020219,8.143,2023-05-26 22:13:48,,92.0,113.0,23.0,84.5,262.0,26.0,95.0,17.0,50.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4011.37,8.401,2,50.5160084,-84.8019408,8.401,2023-05-26 22:13:49,,92.0,114.0,22.5,85.0,258.0,25.0,93.5,17.0,51.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4019.63,8.17,2,50.5160759,-84.8018603,8.17,2023-05-26 22:13:50,,92.0,114.0,22.0,84.5,258.0,23.5,88.5,17.0,51.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4028.26,8.306,2,50.5161455,-84.8017854,8.306,2023-05-26 22:13:51,,92.0,114.0,22.5,84.5,245.0,22.0,81.5,17.0,53.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4036.58,8.299,2,50.5162136,-84.8017033,8.299,2023-05-26 22:13:52,,92.0,114.0,25.5,88.0,238.0,21.5,76.5,17.0,56.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4044.88,8.388,2,50.5162774,-84.8016206,8.388,2023-05-26 22:13:53,,93.0,115.0,25.0,87.5,265.0,21.5,76.5,17.0,59.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4053.25,8.389,2,50.5163403,-84.8015316,8.389,2023-05-26 22:13:54,,93.0,115.0,25.0,87.0,279.0,21.5,76.5,17.0,54.0,-0.8000000000000114,-0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4062.15,8.632,2,50.5164091,-84.8014481,8.632,2023-05-26 22:13:55,,93.0,115.0,24.5,86.5,288.0,21.5,77.0,17.0,53.0,-0.8000000000000114,-0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4070.62,8.548,2,50.5164731,-84.8013575,8.548,2023-05-26 22:13:56,,93.0,115.0,24.0,86.0,290.0,21.5,77.0,17.0,51.0,-0.8000000000000114,-0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4079.76,8.647,2,50.5165454,-84.8012673,8.647,2023-05-26 22:13:57,,92.0,116.0,23.5,85.0,265.0,21.5,77.0,17.0,49.0,-1.0,-1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4087.88,8.31,2,50.5166128,-84.8011869,8.31,2023-05-26 22:13:58,,92.0,116.0,23.5,84.5,253.0,21.5,77.0,17.0,50.0,-1.0,-1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4096.42,8.175,2,50.5166818,-84.8011123,8.175,2023-05-26 22:13:59,,91.0,116.0,23.0,84.0,251.0,21.5,77.0,17.0,50.0,-1.0,-1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4104.9,8.476,2,50.5167469,-84.8010295,8.476,2023-05-26 22:14:00,,90.0,116.0,22.5,83.5,246.0,21.5,77.5,17.0,57.0,-1.0,-1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4113.5,8.345,2,50.5168189,-84.8009488,8.345,2023-05-26 22:14:01,,91.0,117.0,22.5,83.0,227.0,21.5,77.5,17.0,57.0,-0.8000000000000114,-0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4121.75,8.306,2,50.5168869,-84.8008753,8.306,2023-05-26 22:14:02,,91.0,117.0,22.0,82.5,230.0,21.5,78.0,17.0,54.0,-0.8000000000000114,-0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4129.4,8.085,2,50.5169475,-84.8007974,8.085,2023-05-26 22:14:03,,90.0,117.0,22.5,86.5,226.0,22.5,83.5,17.0,52.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4137.79,8.111,2,50.517013,-84.8007136,8.111,2023-05-26 22:14:04,,90.0,117.0,26.0,91.0,225.0,23.5,82.0,17.0,55.0,-0.8000000000000114,-0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4145.84,8.086,2,50.5170784,-84.8006385,8.086,2023-05-26 22:14:05,,90.0,118.0,27.0,94.0,246.0,23.5,84.0,17.0,53.0,-0.8000000000000114,-0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4154.03,8.091,2,50.5171456,-84.8005574,8.091,2023-05-26 22:14:06,,90.0,118.0,25.5,94.0,282.0,23.0,88.0,17.0,53.0,-1.0,-1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4162.31,8.277,2,50.5172054,-84.8004749,8.277,2023-05-26 22:14:07,,90.0,118.0,25.0,90.0,282.0,23.5,90.5,17.0,54.0,-1.0,-1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4170.42,8.068,2,50.5172688,-84.8003931,8.068,2023-05-26 22:14:08,,90.0,118.0,22.5,84.5,270.0,23.5,89.5,17.0,53.0,-1.0,-1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4178.15,7.911,2,50.5173275,-84.8003124,7.911,2023-05-26 22:14:09,,90.0,119.0,20.5,79.0,255.0,23.0,88.5,17.0,53.0,-1.0,-1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4186.7,7.931,2,50.5173965,-84.8002292,7.931,2023-05-26 22:14:10,,89.0,119.0,22.5,82.5,238.0,22.0,82.5,17.0,53.0,-1.1999999999999886,-1.1999999999999886,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4194.86,7.832,2,50.51746,-84.8001481,7.832,2023-05-26 22:14:11,,89.0,119.0,26.0,89.0,236.0,20.5,77.5,17.0,52.0,-1.1999999999999886,-1.1999999999999886,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4202.43,7.576,2,50.5175233,-84.8000755,7.576,2023-05-26 22:14:12,,88.0,119.0,27.0,91.0,243.0,21.5,81.0,17.0,53.0,-1.1999999999999886,-1.1999999999999886,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4210.34,7.721,2,50.5175835,-84.8000022,7.721,2023-05-26 22:14:13,,86.0,120.0,28.5,93.0,250.0,22.0,85.0,17.0,54.0,-1.0,-1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4218.28,7.688,2,50.5176513,-84.7999292,7.688,2023-05-26 22:14:14,,85.0,120.0,28.0,94.0,266.0,22.0,84.0,17.0,52.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4225.98,7.73,2,50.5177109,-84.7998556,7.73,2023-05-26 22:14:15,,85.0,120.0,26.5,92.5,299.0,23.0,85.5,17.0,50.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4233.74,7.877,2,50.5177738,-84.7997752,7.877,2023-05-26 22:14:16,,86.0,120.0,25.0,88.5,295.0,24.0,89.0,17.0,50.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4241.73,7.896,2,50.5178376,-84.7997018,7.896,2023-05-26 22:14:17,,86.0,121.0,23.5,85.0,299.0,25.5,92.5,17.0,52.0,0.0,0.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4249.79,7.913,2,50.5179018,-84.7996192,7.913,2023-05-26 22:14:18,,88.0,121.0,22.0,81.0,293.0,27.0,96.0,17.0,52.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4257.66,8.186,2,50.5179637,-84.7995395,8.186,2023-05-26 22:14:19,,89.0,121.0,21.0,78.0,273.0,24.5,88.5,17.0,50.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4266.09,8.051,2,50.5180253,-84.7994546,8.051,2023-05-26 22:14:20,,90.0,122.0,21.0,79.0,254.0,22.5,84.5,17.0,53.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4274.24,8.203,2,50.5180887,-84.7993731,8.203,2023-05-26 22:14:21,,91.0,122.0,22.5,82.5,235.0,21.5,85.0,17.0,56.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4282.45,8.368,2,50.5181514,-84.7992924,8.368,2023-05-26 22:14:22,,91.0,122.0,22.5,83.5,240.0,21.5,84.0,17.0,55.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4290.64,8.2,2,50.5182162,-84.7992092,8.2,2023-05-26 22:14:23,,91.0,122.0,22.5,83.5,252.0,22.0,83.5,17.0,55.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4298.82,8.045,2,50.5182798,-84.799128,8.045,2023-05-26 22:14:24,,91.0,123.0,22.5,84.0,250.0,22.0,82.5,17.0,55.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4306.43,8.057,2,50.5183415,-84.7990571,8.057,2023-05-26 22:14:25,,91.0,123.0,22.5,84.5,250.0,22.5,81.5,17.0,55.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4314.72,7.89,2,50.5184069,-84.7989732,7.89,2023-05-26 22:14:26,,90.0,123.0,22.5,83.5,252.0,21.5,79.5,17.0,56.0,-0.8000000000000114,-0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4322.16,7.417,2,50.5184658,-84.7989004,7.417,2023-05-26 22:14:27,,89.0,123.0,22.5,83.0,237.0,21.0,78.0,17.0,52.0,-0.8000000000000114,-0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4329.48,7.284,2,50.5185203,-84.7988278,7.284,2023-05-26 22:14:28,,87.0,124.0,23.5,84.5,224.0,21.0,80.0,17.0,55.0,-1.0,-1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4336.7,7.234,2,50.5185746,-84.7987553,7.234,2023-05-26 22:14:29,,85.0,124.0,25.0,88.0,238.0,22.0,84.5,17.0,56.0,-1.0,-1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4343.75,6.868,2,50.5186293,-84.7986821,6.868,2023-05-26 22:14:30,,84.0,124.0,25.5,90.0,254.0,22.5,88.0,17.0,54.0,-1.0,-1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4350.58,6.987,2,50.5186803,-84.7986098,6.987,2023-05-26 22:14:31,,83.0,124.0,21.5,83.0,254.0,24.5,90.0,17.0,53.0,-1.0,-1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4357.71,6.995,2,50.5187429,-84.7985457,6.995,2023-05-26 22:14:32,,83.0,125.0,24.5,91.5,253.0,22.5,84.5,17.0,56.0,-1.0,-1.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4364.04,6.603,2,50.5187892,-84.7984783,6.603,2023-05-26 22:14:33,,83.0,125.0,24.5,89.0,252.0,21.5,82.0,17.0,54.0,-0.8000000000000114,-0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4371.16,6.629,2,50.5188471,-84.7984102,6.629,2023-05-26 22:14:34,,83.0,125.0,22.5,81.5,247.0,21.5,82.0,17.0,51.0,-0.8000000000000114,-0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4377.2,6.719,2,50.5188947,-84.7983468,6.719,2023-05-26 22:14:35,,83.0,125.0,22.0,79.5,239.0,21.0,81.0,17.0,48.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4385.05,6.713,2,50.518953,-84.798273,6.713,2023-05-26 22:14:36,,83.0,125.0,21.0,77.5,227.0,20.5,80.5,17.0,45.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4391.83,6.874,3,50.5190116,-84.7982091,6.874,2023-05-26 22:14:37,,82.0,126.0,16.0,64.0,218.0,20.5,80.5,17.0,42.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4399.12,7.033,3,50.5190672,-84.7981364,7.033,2023-05-26 22:14:38,,72.0,126.0,13.5,57.5,199.0,20.5,80.5,17.0,39.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4406.63,6.851,3,50.5191303,-84.7980736,6.851,2023-05-26 22:14:39,,52.0,126.0,13.0,56.5,172.0,20.5,80.5,17.0,42.0,0.0,0.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4414.21,6.633,2,50.5191993,-84.7980083,6.633,2023-05-26 22:14:40,,32.0,126.0,12.5,55.5,145.0,20.5,80.5,17.0,47.0,0.0,0.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4421.81,5.775,2,50.519262,-84.7979362,5.775,2023-05-26 22:14:41,,13.0,126.0,12.0,54.5,118.0,20.5,80.5,17.0,53.0,0.0,0.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4428.06,5.74,2,50.5193116,-84.7978732,5.74,2023-05-26 22:14:42,,0.0,126.0,17.5,65.0,0.0,15.5,75.5,17.0,59.0,0.0,0.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4433.86,5.637,2,50.5193568,-84.7978189,5.637,2023-05-26 22:14:43,,26.0,126.0,26.0,82.5,25.0,7.0,68.0,17.0,64.0,0.0,0.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4439.83,5.969,2,50.5194025,-84.797764,5.969,2023-05-26 22:14:44,,76.0,126.0,33.5,98.0,245.0,1.5,60.0,17.0,64.0,0.0,0.0,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4446.29,6.611,2,50.519453,-84.7976994,6.611,2023-05-26 22:14:45,,83.0,127.0,32.0,99.5,378.0,14.0,52.0,17.0,55.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4453.5,7.013,2,50.5195082,-84.7976263,7.013,2023-05-26 22:14:46,,88.0,127.0,27.5,97.0,406.0,23.0,83.5,17.0,51.0,-0.19999999999998863,-0.19999999999998863,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4460.77,7.118,2,50.5195661,-84.7975542,7.118,2023-05-26 22:14:47,,93.0,127.0,25.5,94.5,387.0,26.0,97.5,17.0,51.0,-0.39999999999997726,-0.39999999999997726,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4468.28,7.23,2,50.5196222,-84.7974713,7.23,2023-05-26 22:14:48,,97.0,128.0,25.5,92.5,363.0,25.5,95.5,17.0,52.0,-0.6000000000000227,-0.6000000000000227,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4475.66,7.034,2,50.5196813,-84.7973989,7.034,2023-05-26 22:14:49,,98.0,128.0,25.0,91.0,344.0,24.5,90.5,17.0,51.0,-0.8000000000000114,-0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4483.64,7.731,2,50.5197454,-84.797325,7.731,2023-05-26 22:14:50,,100.0,128.0,25.0,90.0,300.0,23.5,85.5,17.0,49.0,-0.8000000000000114,-0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4492.0,7.939,2,50.519809,-84.7972432,7.939,2023-05-26 22:14:51,,101.0,128.0,24.5,88.5,273.0,22.5,80.5,17.0,45.0,-0.8000000000000114,-0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4499.94,7.506,2,50.5198716,-84.797162,7.506,2023-05-26 22:14:52,,97.0,129.0,25.0,89.0,249.0,22.5,81.0,17.0,53.0,-0.8000000000000114,-0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4507.63,7.258,2,50.5199264,-84.7970793,7.258,2023-05-26 22:14:53,,87.0,129.0,26.0,91.0,246.0,23.5,85.5,17.0,59.0,-0.8000000000000114,-0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
4515.04,7.324,3,50.5199771,-84.7969987,7.324,2023-05-26 22:14:54,72.0,88.0,129.0,27.5,92.5,260.0,25.0,90.0,17.0,64.0,-0.8000000000000114,-0.8000000000000114,10.0,18.0,0.0,2023,5,26,22,4.83,236.0
