cadence,calories,distance,enhanced_speed,gps_accuracy,position_lat,position_long,power,speed,timestamp,battery_soc,heart_rate,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,enhanced_altitude,ascent,descent,grade,year,month,day,hour,wind_speed,wind_direction
105.0,101,3994.49,9.56,2,39.0761808,-139.8285203,251.0,9.56,2022-07-11 00:52:49,,100.0,21.0,50.0,73.0,23.5,77.0,25.0,21.0,21.0,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
106.0,101,4003.8,9.583,2,39.0762604,-139.8284495,246.0,9.583,2022-07-11 00:52:50,,100.0,18.0,43.0,67.0,21.5,71.5,25.0,21.0,21.0,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
106.0,101,4013.83,9.437,2,39.0763499,-139.828374,245.0,9.437,2022-07-11 00:52:51,,101.0,16.5,43.0,64.0,19.5,65.5,25.0,21.0,21.0,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
107.0,101,4023.4,9.635,2,39.0764321,-139.828301,266.0,9.635,2022-07-11 00:52:52,,100.0,21.0,48.0,74.5,17.5,57.0,25.0,21.0,21.0,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
107.0,102,4033.38,9.728,2,39.0765179,-139.8282197,265.0,9.728,2022-07-11 00:52:53,,100.0,21.5,49.0,75.0,19.5,62.5,25.0,21.0,21.0,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
108.0,102,4043.33,9.866,2,39.0766041,-139.8281471,266.0,9.866,2022-07-11 00:52:54,,99.0,22.0,50.0,76.0,21.5,68.0,25.0,21.0,21.0,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
110.0,102,4053.61,10.113,2,39.0766956,-139.8280738,282.0,10.113,2022-07-11 00:52:55,,99.0,20.5,42.0,72.5,21.0,70.0,25.0,20.799999999999955,20.799999999999955,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
110.0,102,4064.4,10.102,3,39.0767915,-139.8280008,306.0,10.102,2022-07-11 00:52:56,,99.0,19.5,42.0,68.0,19.5,70.0,25.0,20.799999999999955,20.799999999999955,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
110.0,103,4075.48,10.084,3,39.0768864,-139.8279194,258.0,10.084,2022-07-11 00:52:57,,99.0,20.0,48.0,66.5,19.5,69.5,25.0,21.0,21.0,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
110.0,103,4086.35,10.05,3,39.0769818,-139.8278376,219.0,10.05,2022-07-11 00:52:58,,98.0,22.0,52.0,71.5,18.5,63.5,25.0,20.799999999999955,20.799999999999955,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
110.0,103,4097.04,10.049,4,39.0770724,-139.827747,200.0,10.049,2022-07-11 00:52:59,,99.0,18.5,40.0,65.0,18.0,64.0,25.0,20.799999999999955,20.799999999999955,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
109.0,103,4107.5,10.157,4,39.0771598,-139.8276733,197.0,10.157,2022-07-11 00:53:00,,100.0,18.0,47.0,64.5,17.5,63.5,25.0,20.799999999999955,20.799999999999955,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
109.0,104,4117.31,10.121,4,39.0772489,-139.8276021,201.0,10.121,2022-07-11 00:53:01,,99.0,20.0,52.0,69.0,17.5,62.0,25.0,20.799999999999955,20.799999999999955,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
109.0,104,4127.65,9.897,3,39.0773466,-139.8275367,227.0,9.897,2022-07-11 00:53:02,,101.0,22.0,54.0,72.5,17.5,60.5,25.0,20.799999999999955,20.799999999999955,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
109.0,104,4137.41,9.893,3,39.077436,-139.8274741,246.0,9.893,2022-07-11 00:53:03,,99.0,22.0,52.0,73.5,17.5,61.0,25.0,20.799999999999955,20.799999999999955,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
109.0,104,4147.55,10.026,3,39.0775326,-139.8274096,248.0,10.026,2022-07-11 00:53:04,,100.0,22.5,42.0,74.5,18.0,62.0,25.0,20.600000000000023,20.600000000000023,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
107.0,105,4156.01,9.924,3,39.0776124,-139.8273617,238.0,9.924,2022-07-11 00:53:05,,99.0,22.5,49.0,75.0,18.0,62.5,25.0,20.600000000000023,20.600000000000023,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
107.0,105,4167.0,9.623,3,39.0777147,-139.8272912,226.0,9.623,2022-07-11 00:53:06,,99.0,22.0,53.0,75.5,18.0,63.0,25.0,20.399999999999977,20.399999999999977,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
105.0,105,4176.92,9.611,3,39.0778064,-139.8272271,223.0,9.611,2022-07-11 00:53:07,,99.0,19.5,47.0,70.0,19.5,64.5,25.0,20.600000000000023,20.600000000000023,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
104.0,105,4186.67,9.617,3,39.077897,-139.8271637,209.0,9.617,2022-07-11 00:53:08,,98.0,18.5,47.0,64.0,20.0,67.5,25.0,20.799999999999955,20.799999999999955,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
104.0,105,4196.55,9.617,3,39.0779875,-139.8271003,185.0,9.617,2022-07-11 00:53:09,,99.0,18.0,48.0,61.5,19.0,65.5,25.0,21.0,21.0,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
100.0,105,4206.34,9.519,3,39.0780785,-139.8270276,159.0,9.519,2022-07-11 00:53:10,,99.0,18.0,48.0,61.0,17.5,60.5,25.0,21.0,21.0,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
74.0,105,4215.64,9.314,3,39.0781611,-139.8269633,151.0,9.314,2022-07-11 00:53:11,,100.0,17.5,47.0,60.5,16.5,55.5,25.0,21.0,21.0,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
48.0,105,4223.96,8.584,3,39.0782345,-139.8269029,143.0,8.584,2022-07-11 00:53:12,,100.0,18.0,46.0,62.5,16.5,56.0,25.0,21.0,21.0,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
22.0,105,4232.65,7.827,3,39.0783155,-139.8268543,135.0,7.827,2022-07-11 00:53:13,,100.0,18.0,45.0,64.5,16.5,56.5,25.0,21.0,21.0,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
0.0,105,4239.6,6.839,3,39.0783832,-139.8268092,0.0,6.839,2022-07-11 00:53:14,,100.0,18.5,45.0,67.0,17.0,56.5,25.0,21.0,21.0,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
0.0,105,4244.74,5.443,3,39.0784299,-139.8267811,0.0,5.443,2022-07-11 00:53:15,,100.0,18.5,44.0,69.0,17.0,57.0,25.0,21.200000000000045,21.200000000000045,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
0.0,105,4247.75,4.284,3,39.0784598,-139.826764,0.0,4.284,2022-07-11 00:53:16,,100.0,19.0,43.0,71.0,17.0,57.5,25.0,21.399999999999977,21.399999999999977,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
0.0,105,4250.88,3.083,3,39.0784932,-139.8267449,0.0,3.083,2022-07-11 00:53:17,,99.0,19.5,43.0,73.5,17.0,57.5,25.0,21.600000000000023,21.600000000000023,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
0.0,105,4253.15,2.515,3,39.0785111,-139.826736,0.0,2.515,2022-07-11 00:53:18,,100.0,19.5,42.0,75.5,17.0,58.0,25.0,21.600000000000023,21.600000000000023,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
0.0,105,4255.2,2.043,3,39.0785293,-139.826718,0.0,2.043,2022-07-11 00:53:19,,98.0,20.0,41.0,77.5,17.5,58.5,25.0,21.799999999999955,21.799999999999955,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
0.0,105,4256.89,1.488,3,39.0785386,-139.8266997,0.0,1.488,2022-07-11 00:53:20,,99.0,20.0,41.0,80.0,17.5,59.0,25.0,21.799999999999955,21.799999999999955,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
0.0,105,4258.07,1.026,3,39.0785433,-139.8266813,0.0,1.026,2022-07-11 00:53:21,,98.0,20.5,40.0,82.0,17.5,59.0,25.0,22.0,22.0,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
15.0,106,4258.58,1.749,2,39.0785388,-139.8266812,30.0,1.749,2022-07-11 00:53:27,,98.0,22.0,46.0,94.0,17.5,66.0,25.0,22.200000000000045,22.200000000000045,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
24.0,106,4263.08,2.905,2,39.078584,-139.8266631,62.0,2.905,2022-07-11 00:53:28,,97.0,21.5,53.0,95.0,16.5,71.5,25.0,22.200000000000045,22.200000000000045,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
43.0,106,4266.95,4.316,2,39.0786116,-139.8266266,118.0,4.316,2022-07-11 00:53:29,,96.0,22.5,61.0,95.0,16.0,74.5,25.0,22.200000000000045,22.200000000000045,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
36.0,106,4271.56,4.779,2,39.0786477,-139.8265815,156.0,4.779,2022-07-11 00:53:30,,97.0,25.5,62.0,94.5,16.0,74.5,25.0,22.200000000000045,22.200000000000045,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
29.0,106,4276.76,5.622,2,39.078683,-139.8265373,194.0,5.622,2022-07-11 00:53:31,,99.0,28.0,55.0,93.5,16.0,74.5,25.0,22.200000000000045,22.200000000000045,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
61.0,107,4283.13,6.289,2,39.0787251,-139.8264723,245.0,6.289,2022-07-11 00:53:32,,101.0,34.5,48.0,98.0,13.5,77.0,25.0,22.200000000000045,22.200000000000045,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
87.0,107,4289.38,6.384,2,39.0787743,-139.8264096,309.0,6.384,2022-07-11 00:53:33,,102.0,35.5,48.0,100.0,12.5,78.0,25.0,22.200000000000045,22.200000000000045,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
79.0,107,4296.9,7.355,2,39.0788454,-139.826372,366.0,7.355,2022-07-11 00:53:34,,102.0,33.0,52.0,100.0,12.5,78.0,25.0,22.200000000000045,22.200000000000045,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
80.0,108,4304.45,8.341,2,39.078917,-139.8263352,471.0,8.341,2022-07-11 00:53:35,,102.0,28.5,56.0,99.0,14.0,78.5,25.0,22.200000000000045,22.200000000000045,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
89.0,109,4312.87,8.168,2,39.0790063,-139.8263173,602.0,8.168,2022-07-11 00:53:36,,102.0,21.0,56.0,96.0,24.5,82.5,25.0,22.200000000000045,22.200000000000045,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
94.0,109,4321.63,8.692,2,39.0791027,-139.8263171,617.0,8.692,2022-07-11 00:53:37,,100.0,23.5,43.0,90.0,25.0,94.5,25.0,22.0,22.0,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
97.0,110,4330.52,8.802,2,39.079198,-139.8263261,573.0,8.802,2022-07-11 00:53:38,,102.0,25.5,46.0,87.0,25.0,99.0,25.0,21.799999999999955,21.799999999999955,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
98.0,110,4339.89,9.013,2,39.0792983,-139.8263443,500.0,9.013,2022-07-11 00:53:39,,102.0,26.0,47.0,85.5,26.5,96.5,25.0,21.600000000000023,21.600000000000023,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
98.0,110,4349.09,9.045,2,39.0793939,-139.8263625,355.0,9.045,2022-07-11 00:53:40,,103.0,23.5,46.0,82.0,30.0,90.0,25.0,21.399999999999977,21.399999999999977,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
98.0,111,4358.52,9.055,2,39.0794944,-139.8263899,286.0,9.055,2022-07-11 00:53:41,,102.0,22.0,48.0,76.0,29.0,85.5,25.0,21.399999999999977,21.399999999999977,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
99.0,111,4367.88,9.232,2,39.0795941,-139.826408,291.0,9.232,2022-07-11 00:53:42,,103.0,25.5,54.0,88.0,28.0,85.5,25.0,21.0,21.0,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
100.0,111,4377.34,8.968,2,39.0796939,-139.8264352,299.0,8.968,2022-07-11 00:53:43,,104.0,26.0,51.0,90.5,27.5,85.5,25.0,20.399999999999977,20.399999999999977,17.0,19.0,0.0,2022,7,11,0,2.75,80.0
100.0,111,4386.39,9.246,2,39.079787,-139.8264618,312.0,9.246,2022-07-11 00:53:44,,105.0,24.5,49.0,88.0,27.5,86.5,25.0,20.200000000000045,20.200000000000045,17.0,19.0,-1.21,2022,7,11,0,2.75,80.0
101.0,112,4396.11,9.026,2,39.0798868,-139.8264903,328.0,9.026,2022-07-11 00:53:45,,106.0,25.0,50.0,86.0,28.0,88.5,25.0,20.200000000000045,20.200000000000045,17.0,20.0,-2.31,2022,7,11,0,2.75,80.0
101.0,112,4405.6,9.503,2,39.0799865,-139.8265175,321.0,9.503,2022-07-11 00:53:46,,106.0,23.0,50.0,83.0,25.0,82.0,25.0,20.399999999999977,20.399999999999977,17.0,20.0,-2.32,2022,7,11,0,2.75,80.0
101.0,112,4415.17,9.362,2,39.0800861,-139.8265537,313.0,9.362,2022-07-11 00:53:47,,106.0,22.5,49.0,81.5,24.5,81.5,25.0,20.399999999999977,20.399999999999977,17.0,20.0,-2.1,2022,7,11,0,2.75,80.0
100.0,113,4424.56,9.327,2,39.0801817,-139.8265901,306.0,9.327,2022-07-11 00:53:48,,106.0,23.0,51.0,82.0,25.5,83.5,25.0,20.200000000000045,20.200000000000045,18.0,20.0,-1.77,2022,7,11,0,2.75,80.0
99.0,113,4433.92,9.089,2,39.0802809,-139.8266172,262.0,9.089,2022-07-11 00:53:49,,106.0,22.5,52.0,83.0,24.5,82.5,25.0,20.399999999999977,20.399999999999977,18.0,20.0,-1.43,2022,7,11,0,2.75,80.0
99.0,113,4442.61,9.072,2,39.0803706,-139.8266513,230.0,9.072,2022-07-11 00:53:50,,106.0,22.5,52.0,80.0,24.0,78.5,25.0,20.600000000000023,20.600000000000023,18.0,20.0,-0.59,2022,7,11,0,2.75,80.0
98.0,113,4452.59,9.157,2,39.0804736,-139.8266905,226.0,9.157,2022-07-11 00:53:51,,106.0,23.0,49.0,79.5,25.5,81.5,25.0,20.600000000000023,20.600000000000023,18.0,20.0,-0.03,2022,7,11,0,2.75,80.0
98.0,114,4461.69,9.057,2,39.0805643,-139.8267268,252.0,9.057,2022-07-11 00:53:52,,105.0,21.5,48.0,76.0,25.5,81.5,25.0,20.399999999999977,20.399999999999977,18.0,20.0,-0.02,2022,7,11,0,2.75,80.0
98.0,114,4470.69,9.092,2,39.0806586,-139.8267627,258.0,9.092,2022-07-11 00:53:53,,105.0,20.0,49.0,74.0,25.5,80.0,25.0,20.200000000000045,20.200000000000045,18.0,20.0,0.0,2022,7,11,0,2.75,80.0
99.0,114,4480.17,9.184,2,39.0807546,-139.8267902,262.0,9.184,2022-07-11 00:53:54,,105.0,21.0,50.0,75.5,25.0,78.5,25.0,20.600000000000023,20.600000000000023,18.0,20.0,0.0,2022,7,11,0,2.75,80.0
99.0,114,4489.44,9.202,2,39.0808497,-139.8268264,276.0,9.202,2022-07-11 00:53:55,,106.0,21.5,50.0,77.0,24.5,77.5,25.0,20.799999999999955,20.799999999999955,18.0,20.0,0.0,2022,7,11,0,2.75,80.0
100.0,115,4498.0,9.19,2,39.0809377,-139.8268599,268.0,9.19,2022-07-11 00:53:56,,106.0,22.0,53.0,78.5,24.0,76.0,25.0,20.799999999999955,20.799999999999955,18.0,20.0,0.0,2022,7,11,0,2.75,80.0
100.0,115,4508.22,9.211,2,39.0810421,-139.8268997,254.0,9.211,2022-07-11 00:53:57,,105.0,20.0,52.0,69.5,22.0,72.0,25.0,20.799999999999955,20.799999999999955,18.0,20.0,0.32,2022,7,11,0,2.75,80.0
100.0,115,4517.51,9.111,2,39.0811375,-139.826936,235.0,9.111,2022-07-11 00:53:58,,105.0,18.5,48.0,64.5,20.5,70.0,25.0,20.799999999999955,20.799999999999955,18.0,20.0,0.64,2022,7,11,0,2.75,80.0
100.0,115,4526.77,9.099,2,39.0812326,-139.8269723,230.0,9.099,2022-07-11 00:53:59,,105.0,19.5,45.0,68.0,21.0,73.0,25.0,20.799999999999955,20.799999999999955,18.0,20.0,0.63,2022,7,11,0,2.75,80.0
99.0,116,4535.61,9.08,2,39.0813243,-139.8270072,229.0,9.08,2022-07-11 00:54:00,,104.0,18.5,46.0,66.5,22.0,75.0,25.0,20.799999999999955,20.799999999999955,18.0,20.0,0.28,2022,7,11,0,2.75,80.0
99.0,116,4544.54,8.89,2,39.0814156,-139.8270437,229.0,8.89,2022-07-11 00:54:01,,103.0,19.5,48.0,68.0,21.0,72.0,24.0,20.799999999999955,20.799999999999955,18.0,20.0,0.0,2022,7,11,0,2.75,80.0
99.0,116,4554.1,8.994,2,39.0815156,-139.8270727,231.0,8.994,2022-07-11 00:54:02,,103.0,19.0,47.0,68.0,21.0,71.0,24.0,21.0,21.0,18.0,20.0,0.0,2022,7,11,0,2.75,80.0
98.0,116,4562.71,8.967,2,39.0816004,-139.8271084,255.0,8.967,2022-07-11 00:54:03,,102.0,19.0,48.0,69.0,21.5,71.5,24.0,21.399999999999977,21.399999999999977,18.0,20.0,0.0,2022,7,11,0,2.75,80.0
97.0,117,4571.71,8.786,2,39.0816963,-139.827145,274.0,8.786,2022-07-11 00:54:04,,102.0,22.0,49.0,78.0,21.5,71.5,24.0,21.399999999999977,21.399999999999977,18.0,20.0,0.27,2022,7,11,0,2.75,80.0
96.0,117,4580.73,8.662,2,39.081788,-139.8271817,277.0,8.662,2022-07-11 00:54:05,,101.0,20.5,50.0,74.5,23.0,78.0,24.0,21.399999999999977,21.399999999999977,18.0,20.0,0.6,2022,7,11,0,2.75,80.0
95.0,117,4589.56,8.825,2,39.0818787,-139.827218,273.0,8.825,2022-07-11 00:54:06,,100.0,21.0,49.0,75.5,23.0,79.0,24.0,21.399999999999977,21.399999999999977,18.0,20.0,0.73,2022,7,11,0,2.75,80.0
94.0,117,4598.4,8.573,2,39.0819699,-139.8272454,265.0,8.573,2022-07-11 00:54:07,,101.0,22.0,49.0,76.0,23.5,79.0,24.0,21.200000000000045,21.200000000000045,18.0,20.0,0.36,2022,7,11,0,2.75,80.0
94.0,118,4606.91,8.584,2,39.0820565,-139.8272818,244.0,8.584,2022-07-11 00:54:08,,100.0,22.5,50.0,75.0,24.5,79.5,24.0,21.200000000000045,21.200000000000045,18.0,20.0,0.0,2022,7,11,0,2.75,80.0
93.0,118,4615.8,8.617,2,39.0821473,-139.8273091,257.0,8.617,2022-07-11 00:54:09,,101.0,25.0,53.0,80.5,21.0,73.5,24.0,21.399999999999977,21.399999999999977,18.0,20.0,0.0,2022,7,11,0,2.75,80.0
93.0,118,4624.16,8.63,2,39.0822344,-139.8273439,278.0,8.63,2022-07-11 00:54:10,,102.0,24.5,50.0,83.0,21.0,73.0,24.0,21.399999999999977,21.399999999999977,18.0,20.0,0.0,2022,7,11,0,2.75,80.0
93.0,119,4633.08,8.453,2,39.0823252,-139.8273729,307.0,8.453,2022-07-11 00:54:11,,99.0,25.0,48.0,83.0,24.0,80.0,24.0,21.600000000000023,21.600000000000023,18.0,20.0,0.0,2022,7,11,0,2.75,80.0
94.0,119,4641.72,8.657,2,39.0824157,-139.8274091,296.0,8.657,2022-07-11 00:54:12,,97.0,24.5,46.0,81.5,25.5,84.5,24.0,21.799999999999955,21.799999999999955,18.0,20.0,0.0,2022,7,11,0,2.75,80.0
94.0,119,4649.9,8.542,2,39.0824989,-139.8274354,267.0,8.542,2022-07-11 00:54:13,,94.0,22.5,47.0,78.0,25.0,83.0,24.0,22.0,22.0,19.0,20.0,0.29,2022,7,11,0,2.75,80.0
94.0,119,4659.03,8.663,2,39.082594,-139.8274731,256.0,8.663,2022-07-11 00:54:14,,89.0,21.0,50.0,74.5,24.5,81.5,24.0,22.200000000000045,22.200000000000045,19.0,20.0,0.73,2022,7,11,0,2.75,80.0
94.0,120,4667.64,8.578,2,39.0826801,-139.8275003,257.0,8.578,2022-07-11 00:54:15,,87.0,21.5,49.0,76.0,23.5,80.0,24.0,22.399999999999977,22.399999999999977,19.0,20.0,1.07,2022,7,11,0,2.75,80.0
93.0,120,4676.05,8.493,2,39.082766,-139.8275365,259.0,8.493,2022-07-11 00:54:16,,86.0,22.0,47.0,77.5,22.5,78.5,24.0,22.799999999999955,22.799999999999955,19.0,20.0,1.43,2022,7,11,0,2.75,80.0
93.0,120,4684.77,8.516,2,39.0828579,-139.8275641,258.0,8.516,2022-07-11 00:54:17,,86.0,23.0,48.0,80.0,22.0,77.0,24.0,23.0,23.0,19.0,20.0,1.75,2022,7,11,0,2.75,80.0
93.0,120,4693.28,8.527,2,39.0829439,-139.8276004,258.0,8.527,2022-07-11 00:54:18,,86.0,24.5,50.0,83.0,22.0,75.5,24.0,22.799999999999955,22.799999999999955,20.0,20.0,1.93,2022,7,11,0,2.75,80.0
92.0,121,4701.67,8.378,2,39.0830341,-139.8276275,266.0,8.378,2022-07-11 00:54:19,,87.0,25.5,52.0,86.5,22.0,74.5,24.0,23.0,23.0,20.0,20.0,2.01,2022,7,11,0,2.75,80.0
92.0,121,4710.29,8.41,2,39.0831218,-139.8276551,253.0,8.41,2022-07-11 00:54:20,,85.0,22.0,48.0,72.0,24.0,81.0,24.0,23.0,23.0,20.0,20.0,1.99,2022,7,11,0,2.75,80.0
91.0,121,4718.44,8.253,2,39.0832069,-139.8276909,243.0,8.253,2022-07-11 00:54:21,,87.0,23.5,49.0,73.5,21.0,76.0,24.0,23.0,23.0,20.0,20.0,1.82,2022,7,11,0,2.75,80.0
90.0,121,4726.38,7.87,2,39.0832848,-139.8277186,241.0,7.87,2022-07-11 00:54:22,,88.0,25.0,49.0,79.0,17.5,68.5,24.0,23.200000000000045,23.200000000000045,20.0,20.0,1.56,2022,7,11,0,2.75,80.0
90.0,122,4734.13,7.678,2,39.0833668,-139.8277549,245.0,7.678,2022-07-11 00:54:23,,86.0,20.0,47.0,71.5,20.5,71.0,24.0,23.200000000000045,23.200000000000045,20.0,20.0,1.3,2022,7,11,0,2.75,80.0
90.0,122,4741.43,7.478,3,39.0834353,-139.8277914,259.0,7.478,2022-07-11 00:54:24,,84.0,26.5,51.0,88.0,24.0,79.0,24.0,23.399999999999977,23.399999999999977,20.0,20.0,1.01,2022,7,11,0,2.75,80.0
90.0,122,4748.91,7.496,3,39.0835115,-139.8278253,266.0,7.496,2022-07-11 00:54:25,,83.0,27.0,51.0,88.5,23.5,76.0,24.0,23.399999999999977,23.399999999999977,21.0,20.0,0.79,2022,7,11,0,2.75,80.0
89.0,122,4757.47,7.616,3,39.0835989,-139.8278551,256.0,7.616,2022-07-11 00:54:26,,83.0,25.0,53.0,83.5,21.0,69.5,24.0,23.600000000000023,23.600000000000023,21.0,20.0,0.74,2022,7,11,0,2.75,80.0
89.0,123,4764.61,7.083,3,39.083675,-139.8278819,231.0,7.083,2022-07-11 00:54:27,,84.0,23.5,55.0,79.5,19.5,63.5,24.0,23.799999999999955,23.799999999999955,21.0,20.0,0.8,2022,7,11,0,2.75,80.0
87.0,123,4771.32,6.434,3,39.0837453,-139.8279009,203.0,6.434,2022-07-11 00:54:28,,85.0,24.5,55.0,79.0,19.5,62.0,24.0,24.200000000000045,24.200000000000045,21.0,20.0,0.98,2022,7,11,0,2.75,80.0
86.0,123,4778.48,6.908,3,39.0838174,-139.8279279,194.0,6.908,2022-07-11 00:54:29,,86.0,24.0,55.0,78.0,20.0,64.0,24.0,24.399999999999977,24.399999999999977,21.0,20.0,1.34,2022,7,11,0,2.75,80.0
85.0,123,4785.64,6.696,3,39.0838905,-139.8279553,187.0,6.696,2022-07-11 00:54:30,,84.0,23.5,52.0,77.0,20.5,66.0,24.0,24.600000000000023,24.600000000000023,21.0,20.0,1.77,2022,7,11,0,2.75,80.0
84.0,123,4792.62,6.938,3,39.0839629,-139.8279735,181.0,6.938,2022-07-11 00:54:31,,83.0,24.0,54.0,76.0,20.5,66.0,24.0,24.799999999999955,24.799999999999955,22.0,20.0,2.16,2022,7,11,0,2.75,80.0
84.0,124,4801.33,7.433,3,39.0840451,-139.8280279,176.0,7.433,2022-07-11 00:54:32,,87.0,24.5,57.0,76.5,20.0,64.0,24.0,25.0,25.0,22.0,20.0,2.54,2022,7,11,0,2.75,80.0
84.0,124,4809.25,7.613,3,39.0841268,-139.8280554,181.0,7.613,2022-07-11 00:54:33,,91.0,24.5,57.0,81.5,18.5,60.0,24.0,25.200000000000045,25.200000000000045,22.0,20.0,2.85,2022,7,11,0,2.75,80.0
84.0,124,4817.47,7.596,3,39.0842131,-139.8280826,186.0,7.596,2022-07-11 00:54:34,,94.0,22.5,56.0,78.0,21.0,65.0,24.0,25.399999999999977,25.399999999999977,22.0,20.0,2.99,2022,7,11,0,2.75,80.0
84.0,124,4826.35,7.737,3,39.0843052,-139.8281103,188.0,7.737,2022-07-11 00:54:35,,94.0,21.5,55.0,79.0,22.0,68.5,24.0,25.399999999999977,25.399999999999977,22.0,20.0,2.89,2022,7,11,0,2.75,80.0
84.0,124,4834.41,7.552,3,39.0843911,-139.8281465,194.0,7.552,2022-07-11 00:54:36,,94.0,20.5,57.0,82.0,22.5,70.5,24.0,25.399999999999977,25.399999999999977,23.0,20.0,2.59,2022,7,11,0,2.75,80.0
84.0,125,4842.33,7.715,3,39.0844715,-139.8281733,215.0,7.715,2022-07-11 00:54:37,,93.0,21.5,60.0,85.5,23.0,74.0,24.0,25.600000000000023,25.600000000000023,23.0,20.0,2.13,2022,7,11,0,2.75,80.0
84.0,125,4850.51,7.735,3,39.0845547,-139.828201,239.0,7.735,2022-07-11 00:54:38,,94.0,27.0,58.0,89.0,24.0,79.5,24.0,25.600000000000023,25.600000000000023,23.0,20.0,1.67,2022,7,11,0,2.75,80.0
84.0,125,4857.95,7.74,3,39.0846344,-139.8282262,262.0,7.74,2022-07-11 00:54:39,,95.0,24.0,39.0,79.0,26.5,84.5,24.0,25.600000000000023,25.600000000000023,23.0,20.0,1.3,2022,7,11,0,2.75,80.0
83.0,125,4866.59,7.751,2,39.0847194,-139.8282559,247.0,7.751,2022-07-11 00:54:40,,95.0,26.0,47.0,82.0,26.5,86.5,24.0,25.799999999999955,25.799999999999955,23.0,20.0,1.0,2022,7,11,0,2.75,80.0
83.0,126,4874.76,7.725,2,39.0848059,-139.8282833,240.0,7.725,2022-07-11 00:54:41,,95.0,29.5,52.0,90.0,25.5,87.0,24.0,25.799999999999955,25.799999999999955,23.0,20.0,0.8,2022,7,11,0,2.75,80.0
84.0,126,4882.7,7.807,2,39.084888,-139.8283197,285.0,7.807,2022-07-11 00:54:42,,96.0,33.5,51.0,98.5,24.5,87.5,24.0,25.799999999999955,25.799999999999955,23.0,20.0,0.7,2022,7,11,0,2.75,80.0
84.0,126,4890.72,7.841,2,39.0849685,-139.8283465,292.0,7.841,2022-07-11 00:54:43,,96.0,32.0,50.0,97.5,25.5,89.0,24.0,25.600000000000023,25.600000000000023,23.0,20.0,0.32,2022,7,11,0,2.75,80.0
85.0,126,4898.94,7.872,2,39.0850511,-139.8283831,294.0,7.872,2022-07-11 00:54:44,,95.0,30.5,51.0,97.0,27.0,90.5,24.0,25.600000000000023,25.600000000000023,23.0,20.0,0.0,2022,7,11,0,2.75,80.0
86.0,127,4907.1,8.17,2,39.0851376,-139.8284105,305.0,8.17,2022-07-11 00:54:45,,94.0,30.5,51.0,97.5,28.0,92.0,24.0,26.0,26.0,23.0,20.0,0.0,2022,7,11,0,2.75,80.0
